121.59, 1601, 1967
116.48, 1640, 1952
111.14, 1689, 1905
105.81, 1672, 1928
100.69, 1664, 1936
95.14, 1693, 1924
90.02, 1628, 1849
84.47, 1537, 1886
79.13, 1560, 1815
73.80, 1575, 1836
68.46, 1623, 1854
63.13, 1633, 1877
57.79, 1588, 1882
52.46, 1580, 1882
47.35, 1615, 1854
41.79, 1629, 1831
36.45, 1585, 1873
31.12, 1570, 1912
25.78, 1589, 1922
20.45, 1595, 1952
15.12, 1586, 2030
9.78, 1648, 2003
4.67, 1587, 1964
-0.89, 1605, 1903
